Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
1,1,5,8.0,0,1800.0,-1,8.0,-1.0,1,38827.96001,0,8.0,SAT,everything ok,8.885,
2,1,3,8.0,0,1800.0,-1,8.0,-1.0,1,23207.94001,1,16.0,SAT,everything ok,8.791,
3,2,3,3.0,0,11.402600201192499,-1,3.0,-1.0,1,771389.1001,1,19.0,SAT,configuration crashed; runnning SBS,3.704,
4,2,5,3.0,0,17.903900852772594,-1,3.0,-1.0,1,772759.0,1,22.0,SAT,configuration crashed; runnning SBS,3.581,
5,2,9,3.0,0,1800.0,-1,3.0,-1.0,1,985880.0,1,25.0,SAT,configuration crashed; runnning SBS,3.964,
6,1,9,0.0,1,0.0,-1,0.0,0.0,0,0.0,1,25.0,TIMEOUT,,0.0,
7,3,3,7.0,0,4.90260058862269,-1,7.0,-1.0,1,771389.1001,1,32.0,SAT,configuration crashed; runnning SBS,7.94,
8,2,6,3.0,0,1800.0,-1,3.0,-1.0,1,626160.4,2,35.0,SAT,configuration crashed; runnning SBS,3.567,
9,1,6,0.0,1,0.0,-1,0.0,0.0,0,0.0,2,35.0,TIMEOUT,,0.0,
10,4,9,1.0,0,4.90260058862269,-1,1.0,-1.0,1,98588.0,2,36.0,SAT,everything ok,1.861,
11,4,3,1.0,0,11.405200099918247,-1,1.0,-1.0,1,77138.91001,2,37.0,SAT,everything ok,1.789,
12,4,5,1.0,0,10.10520061326325,-1,1.0,-1.0,1,77275.9,2,38.0,SAT,everything ok,1.985,
13,4,6,2.0,0,12.70650062558353,-1,2.0,-1.0,1,62616.04,2,40.0,SAT,everything ok,2.087,
14,4,8,1.0,0,1800.0,-1,1.0,-1.0,1,132765.21,2,41.0,SAT,everything ok,1.96,
