@relation knn set

@attribute feature_0 numeric
@attribute feature_1 numeric
@attribute feature_2 numeric
@attribute feature_3 numeric
@attribute feature_4 numeric
@attribute feature_5 numeric
@attribute feature_6 numeric
@attribute feature_7 numeric
@attribute feature_8 numeric
@attribute feature_9 numeric
@attribute feature_10 numeric
@attribute feature_11 numeric
@attribute feature_12 numeric
@attribute feature_13 numeric
@attribute feature_14 numeric
@attribute feature_15 numeric
@attribute feature_16 numeric
@attribute feature_17 numeric
@attribute feature_18 numeric
@attribute feature_19 numeric
@attribute feature_20 numeric
@attribute feature_21 numeric
@attribute feature_22 numeric
@attribute feature_23 numeric
@attribute feature_24 numeric
@attribute feature_25 numeric
@attribute feature_26 numeric
@attribute feature_27 numeric
@attribute feature_28 numeric
@attribute feature_29 numeric
@attribute feature_30 numeric
@attribute feature_31 numeric
@attribute feature_32 numeric
@attribute feature_33 numeric
@attribute feature_34 numeric
@attribute weight numeric
@attribute supplementallad NUMERIC
@attribute lad NUMERIC
@attribute glasgow4 NUMERIC
@attribute glasgow2 NUMERIC
@attribute glasgow3 NUMERIC
@attribute glasgow1 NUMERIC
@attribute vf2 NUMERIC
@data
-0.0575323461123,-0.532617687449,-0.3668899971,-0.186657823604,-0.135669877391,0.0921525959084,-0.35890019387,0.0461522777581,-0.417520049546,-0.390253261164,-0.274502521534,-0.124794384885,-0.38123214456,0.0317860362539,-0.417546404327,-0.416649401138,-0.251230996172,-1.97870423137,-0.309805681352,-0.289796702133,-0.208246784215,-0.505971507547,-0.783758377477,-0.362687143522,0.641727139206,-0.338702410386,-0.502562192698,0.678942497629,0.589628376009,0.770144697637,-0.0695489195819,0.709272346524,-0.341850863551,1.53280438293,-0.0866135878956,1.000000,41.0,35.0,47710.0,37464.0,42418.0,27245.0,100000001.0
-0.0575323461123,-0.532617687449,-0.3668899971,-0.186657823604,-0.135669877391,0.0921525959084,-0.35890019387,0.0461522777581,-0.417520049546,-0.372959425427,0.0081505151414,-0.124794384885,0.122737165412,0.138129828483,-0.417546404327,-0.20653047789,-0.251230996172,-1.97870423137,-0.309805681352,-0.289796702133,-0.208246784215,-0.505971507547,-0.783758377477,-0.353866056099,-1.55799223617,-0.423369448046,-0.379965541072,-1.3935113421,-1.01897883946,-1.01214317778,-0.19914959213,-0.232210109743,-0.341850863551,0.695215661561,-0.0330698868111,1.000000,251.0,247.0,32922.0,66.0,593.0,9.0,100000001.0
-0.0575323461123,-0.532617687449,-0.3668899971,-0.186657823604,-0.135669877391,0.0921525959084,-0.35890019387,0.0461522777581,-0.417520049546,-0.372959425427,1.28382147471,-0.124794384885,2.41664438482,0.402692433542,-0.417546404327,0.758462501226,-0.251230996172,-1.97870423137,-0.309805681352,-0.289796702133,-0.208246784215,-0.505971507547,-0.783758377477,-0.271083543357,-1.55799223617,-0.463174355119,-0.502562192698,-0.155092203101,-0.836270264676,-1.12012323719,-0.336451617822,-1.14533437302,-0.341850863551,-0.412040091136,0.127561216442,1.000000,979.0,812.0,2742753.0,204.0,16591.0,16.0,100000001.0
-0.0575323461123,-0.532617687449,-0.3668899971,-0.186657823604,-0.135669877391,0.0921525959084,-0.35890019387,0.0461522777581,-0.417520049546,-0.372959425427,3.42747849054,-0.124794384885,6.27133893629,0.672442540661,-0.417546404327,2.3800459382,-0.251230996172,-1.97870423137,-0.309805681352,-0.289796702133,-0.208246784215,-0.505971507547,-0.783758377477,-0.159802132786,0.641727139206,-0.509044457637,-0.54342774324,-0.828772679034,-1.50512667427,-1.16980281038,-0.349540245026,-1.23238000744,-0.341850863551,-0.768354228352,0.167718992256,1.000000,2394.0,2676.0,41072862.0,573.0,111722.0,18.0,80.0
-0.0575323461123,0.146298339792,-0.355567613213,-0.186657823604,-0.483535619326,-0.388496283739,-0.35890019387,-0.641573962845,-0.417520049546,-0.362583123985,-0.235996165813,-0.124794384885,-0.320359493988,-0.232776568805,-0.417546404327,-0.394604661268,-0.251230996172,0.505283146803,0.00570182290209,-0.169604091491,0.844870629678,1.16644978755,1.11187411183,-0.345723513862,0.641727139206,-0.290921415343,-0.379965541072,0.667430400286,0.927049769868,0.8424567705,-0.0379721473098,-0.455798659565,-0.341850863551,1.49771165533,-0.0866135878956,1.000000,163.0,148.0,209.0,26.0,71.0,18.0,6.0
-0.0575323461123,-0.00359221167717,-0.414066596629,-0.186657823604,-0.525589392127,-0.610334228192,-0.35890019387,-0.64727553564,3.73190760335,3.15775007858,0.0564882808338,0.610751514815,-0.411809136641,-0.250932826015,-0.417546404327,-0.459293533849,-0.251230996172,0.505283146803,0.910113240007,0.671744182999,0.844967960308,1.32326942348,1.74764601765,1.92468867986,0.641727139206,3.32988305989,3.74745506365,0.707234003581,1.07934916173,1.42557355891,0.955845234837,-0.820473360854,-0.31920731845,1.48163971843,0.0338597395445,1.000000,1358.0,14217.0,27567.0,5955.0,8388.0,1032.0,336.0
-0.0575323461123,1.32778856902,-0.100813975758,-0.186657823604,-0.462381532515,-0.388496283739,-0.35890019387,-0.701327530034,-0.210048666901,0.101583427188,-0.154750486189,-0.124794384885,-0.337373061699,-0.232776568805,-0.417546404327,-0.43321333391,0.131823781063,0.505283146803,0.264081044197,0.0106848244709,0.909254841258,1.36640209965,1.70183211522,-0.226978106241,0.641727139206,-0.155468567089,-0.216503338905,0.691097034248,1.027224527,1.26501946517,1.51380765795,-0.151411141789,-0.341850863551,1.55794006928,-0.01968396154,1.000000,1011.0,744.0,606.0,106.0,266.0,47.0,26.0
-0.0575323461123,-0.0212263942029,-0.415010128619,-0.186657823604,-0.523191647058,-0.610334228192,-0.35890019387,-0.643507618278,2.48707930748,2.49366678629,-0.0129688099822,0.978524464665,-0.412872562632,-0.250932826015,-0.417546404327,-0.458679581128,-0.251230996172,0.505283146803,0.721161593403,0.611647877679,0.841239448492,1.32050728862,1.72629765813,1.138933354,0.641727139206,3.23885303663,3.46139620986,0.706781532908,1.07868310975,1.42458965036,2.01604852596,-0.318270526383,-0.325521211729,1.55499495485,-0.00629803626886,1.000000,118.0,204.0,10249.0,1765.0,2928.0,219.0,195.0
-0.0575323461123,-0.100580215569,-0.471622048054,-0.186657823604,-0.59050111337,-0.314550302255,-0.35890019387,-0.677635733093,-0.417520049546,-0.372959425427,3.42747849054,-0.124794384885,6.27133893629,0.672442540661,-0.417546404327,2.3800459382,-0.251230996172,-1.97870423137,0.126345986263,0.190973740433,-0.804980875211,-0.0415019810286,0.246852617522,-0.159802132786,0.641727139206,-0.509044457637,-0.54342774324,-0.828772679034,-1.50512667427,-1.16980281038,-0.349540245026,-1.23238000744,-0.341850863551,-0.768354228352,0.154333066985,1.000000,1854.0,1941.0,41073550.0,552.0,112157.0,16.0,91.0
-0.0575323461123,-0.867667155438,-0.515968051611,-0.186657823604,-0.0981218412045,-0.425469274482,2.78574912385,3.75097735487,-0.417520049546,-0.494016275584,-0.20914185154,10.4670665708,-0.188544597154,-0.230182817775,-0.417546404327,-0.282136197283,-0.251230996172,0.505283146803,-0.524754668593,-0.470085618095,-2.76564651575,-1.3109797329,-0.956246664507,-0.357258782031,0.641727139206,-0.410567075866,-0.502562192698,0.609697214841,0.344669558463,-1.09477848166,-0.349540245026,-1.23238000744,-0.341850863551,-0.768354228352,-0.0866135878956,1.000000,1.0,194.0,185.0,11.0,46.0,4.0,7.0
