@relation knn set

@attribute feature_0 numeric
@attribute feature_1 numeric
@attribute feature_2 numeric
@attribute feature_3 numeric
@attribute feature_4 numeric
@attribute feature_5 numeric
@attribute feature_6 numeric
@attribute feature_7 numeric
@attribute feature_8 numeric
@attribute feature_9 numeric
@attribute feature_10 numeric
@attribute feature_11 numeric
@attribute feature_12 numeric
@attribute feature_13 numeric
@attribute feature_14 numeric
@attribute feature_15 numeric
@attribute feature_16 numeric
@attribute feature_17 numeric
@attribute feature_18 numeric
@attribute feature_19 numeric
@attribute feature_20 numeric
@attribute feature_21 numeric
@attribute feature_22 numeric
@attribute feature_23 numeric
@attribute feature_24 numeric
@attribute feature_25 numeric
@attribute feature_26 numeric
@attribute feature_27 numeric
@attribute feature_28 numeric
@attribute feature_29 numeric
@attribute feature_30 numeric
@attribute feature_31 numeric
@attribute feature_32 numeric
@attribute feature_33 numeric
@attribute feature_34 numeric
@attribute weight numeric
@attribute supplementallad NUMERIC
@attribute lad NUMERIC
@attribute glasgow4 NUMERIC
@attribute glasgow2 NUMERIC
@attribute glasgow3 NUMERIC
@attribute glasgow1 NUMERIC
@attribute vf2 NUMERIC
@data
-0.0575267460329,-0.535991068712,-0.367805430587,-0.188347037239,-0.130956591475,0.0852716350429,-0.3574816061,0.0617690557788,-0.415581646375,-0.388285325106,-0.275567086854,-0.120373506172,-0.380369995437,0.0292599339065,-0.417819229217,-0.41149079134,-0.256765892509,-1.97657803498,-0.310643506057,-0.291187505627,-0.222081711002,-0.511660891972,-0.788637714618,-0.360119702736,0.644352343027,-0.336497151366,-0.500166397702,0.678425179035,0.5858233543,0.763637887934,-0.0771290037325,0.708428914083,-0.348800979084,1.51462271863,-0.0883466785617,1.000000,41.0,35.0,47710.0,37464.0,42418.0,27245.0,100000001.0
-0.0575267460329,-0.535991068712,-0.367805430587,-0.188347037239,-0.130956591475,0.0852716350429,-0.3574816061,0.0617690557788,-0.415581646375,-0.370841661383,0.0202867541437,-0.120373506172,0.130037669501,0.136429013466,-0.417819229217,-0.204829344754,-0.256765892509,-1.97657803498,-0.310643506057,-0.291187505627,-0.222081711002,-0.511660891972,-0.788637714618,-0.351167777926,-1.55164476254,-0.419609003248,-0.379275321511,-1.38689471159,-1.02198904865,-1.02213544642,-0.20487294379,-0.238057179554,-0.348800979084,0.679908053802,-0.041291154168,1.000000,251.0,247.0,32922.0,66.0,593.0,9.0,100000001.0
-0.0575267460329,-0.535991068712,-0.367805430587,-0.188347037239,-0.130956591475,0.0852716350429,-0.3574816061,0.0617690557788,-0.415581646375,-0.370841661383,1.3555356433,-0.120373506172,2.45325022288,0.40304477237,-0.417819229217,0.744284813676,-0.256765892509,-1.97657803498,-0.310643506057,-0.291187505627,-0.222081711002,-0.511660891972,-0.788637714618,-0.267157406632,-1.55164476254,-0.458682763618,-0.500166397702,-0.152738547691,-0.839370750141,-1.13032667266,-0.340207903053,-1.1560343667,-0.348800979084,-0.423548321531,0.0998754190133,1.000000,979.0,812.0,2742753.0,204.0,16591.0,16.0,100000001.0
-0.0575267460329,-0.535991068712,-0.367805430587,-0.188347037239,-0.130956591475,0.0852716350429,-0.3574816061,0.0617690557788,-0.415581646375,-0.370841661383,3.59930832437,-0.120373506172,6.35718962183,0.674888291253,-0.417819229217,2.33918532842,-0.256765892509,-1.97657803498,-0.310643506057,-0.291187505627,-0.222081711002,-0.511660891972,-0.788637714618,-0.154225432106,0.644352343027,-0.503710312376,-0.540463423099,-0.824100032421,-1.50789667791,-1.18010339969,-0.353109015186,-1.24354261705,-0.348800979084,-0.778639821732,0.135167062309,1.000000,2394.0,2676.0,41072862.0,573.0,111722.0,18.0,80.0
-0.0575267460329,0.128770144946,-0.351048562562,-0.188347037239,-0.477853618068,-0.382908150211,-0.3574816061,-0.63441799666,-0.415581646375,-0.360375463149,-0.235310002209,-0.120373506172,-0.318800581272,-0.234741945008,-0.417819229217,-0.389840245026,-0.256765892509,0.505826696742,-0.0147682467697,-0.174062439941,0.835264161139,1.13351698495,1.04618229497,-0.343593072318,0.644352343027,-0.289133597174,-0.379275321511,0.666969919883,0.922538981443,0.834315311302,0.132921376683,-0.00797546667011,-0.340596855915,1.5467282647,-0.0765827974633,1.000000,28.0,24.0,302.0,57.0,106.0,13.0,6.0
-0.0575267460329,-0.0179953178098,-0.414352286209,-0.188347037239,-0.527373689594,-0.598991128021,-0.3574816061,-0.643777166009,3.78507002834,3.19045672425,0.0708820486911,0.648924121641,-0.411337617512,-0.255652984922,-0.417819229217,-0.45343322098,-0.256765892509,0.505826696742,0.878877761309,0.645813019856,0.838256592569,1.31612318148,1.73728362225,1.96118326146,0.644352343027,3.26470280378,3.69072424357,0.706619297937,1.07530216908,1.42034851206,0.933574774437,-0.829446836224,-0.326366701727,1.4636336178,0.0175282513242,1.000000,1358.0,14217.0,27567.0,5955.0,8388.0,1032.0,336.0
-0.0575267460329,0.154669932491,-0.214200807031,-0.188347037239,-0.321823848248,-0.382908150211,-0.3574816061,-0.557374932666,2.20982565032,2.33850818803,0.314758991053,-0.120373506172,-0.333243660356,-0.200761505148,-0.417819229217,-0.448218722754,-0.13213188308,0.505826696742,0.1148537323,0.0601876914292,0.773282388729,1.1147077997,1.2323063039,3.04161172507,0.644352343027,0.0713663294698,0.50725923722,0.703600589321,1.05895287752,1.35482454215,4.03947226384,0.273390294214,1.85606845449,1.13263818637,0.0881115379149,1.000000,101271.0,309810.0,20963.0,8775.0,12954.0,398712.0,100000001.0
-0.0575267460329,-0.0352618428399,-0.415283223322,-0.188347037239,-0.524935988719,-0.598991128021,-0.3574816061,-0.639943400176,2.52487452592,2.5206200373,-0.00181891127056,1.03357293555,-0.412414629081,-0.255652984922,-0.417819229217,-0.452829370763,-0.256765892509,0.505826696742,0.694634367586,0.587250487013,0.834502862463,1.31336324646,1.71598150358,1.16377334377,0.644352343027,3.17534484324,3.40864506579,0.706168384792,1.07463644619,1.41936267937,1.97858899395,-0.324574976056,-0.332622243091,1.53673714703,-0.0177633919711,1.000000,118.0,204.0,10249.0,1765.0,2928.0,219.0,195.0
-0.0575267460329,-0.864055044283,-0.514893494355,-0.188347037239,-0.0927828582232,-0.418921979846,2.7968038669,3.83133999746,-0.415581646375,-0.492947307442,-0.207153863718,10.9575123343,-0.185220808397,-0.234741945008,-0.417819229217,-0.279190982908,-0.256765892509,0.505826696742,-0.520236444773,-0.466875104155,-2.79677875829,-1.31602798673,-0.960752389542,-0.35461082593,0.644352343027,-0.407041788311,-0.500166397702,0.60941825732,0.340985570859,-1.10493235269,-0.353109015186,-1.24354261705,-0.348800979084,-0.778639821732,-0.0883466785617,1.000000,1.0,194.0,185.0,11.0,46.0,4.0,7.0
-0.0575267460329,-0.881321569313,-0.549338167516,-0.188347037239,-0.586101913661,-0.671018787291,2.7968038669,0.547880450429,2.62989081779,2.57923074741,0.00280231619752,0.495064596078,-0.412650762603,-0.255652984922,-0.417819229217,-0.452911142147,-0.256765892509,0.505826696742,-0.293382101543,-0.291187505627,-0.441275428829,-0.246838284073,-0.573497469003,1.19476077581,0.644352343027,3.37078182475,3.40864506579,0.706223458153,1.0747550365,1.41963652178,-0.353109015186,-1.24354261705,-0.348800979084,-0.778639821732,-0.0765827974633,1.000000,1271.0,940.0,3184.0,439.0,705.0,202.0,181.0
