Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
1,1,5,8.0,0,1800.0,-1,8.0,-1.0,1,25462.91001,0,8.0,SAT,everything ok,8.574,
2,1,3,9.0,0,1800.0,-1,9.0,-1.0,1,20682.53001,1,17.0,SAT,everything ok,9.067,
3,2,3,3.0,0,12.702600777494908,-1,3.0,-1.0,1,426794.5001,1,20.0,SAT,configuration crashed; runnning SBS,3.418,
4,2,5,3.0,0,19.20390033942759,-1,3.0,-1.0,1,797852.1001,1,23.0,SAT,configuration crashed; runnning SBS,3.569,
5,2,9,3.0,0,1800.0,-1,3.0,-1.0,1,434662.0,1,26.0,SAT,configuration crashed; runnning SBS,3.775,
6,1,9,0.0,1,0.0,-1,0.0,0.0,0,0.0,1,26.0,TIMEOUT,,0.0,
7,3,3,7.0,0,4.90260058862269,-1,7.0,-1.0,1,426794.5001,1,33.0,SAT,configuration crashed; runnning SBS,7.995,
8,2,6,3.0,0,1800.0,-1,3.0,-1.0,1,791090.7,2,36.0,SAT,configuration crashed; runnning SBS,3.618,
9,1,6,0.0,1,0.0,-1,0.0,0.0,0,0.0,2,36.0,TIMEOUT,,0.0,
10,4,9,1.0,0,4.90260058862269,-1,1.0,-1.0,1,43466.2,2,37.0,SAT,everything ok,1.772,
11,4,3,1.0,0,11.405200099918247,-1,1.0,-1.0,1,42679.45001,2,38.0,SAT,everything ok,1.767,
12,4,5,1.0,0,10.10520061326325,-1,1.0,-1.0,1,79785.21001,2,39.0,SAT,everything ok,1.67,
13,4,6,1.0,0,12.70650062558353,-1,1.0,-1.0,1,79109.07,2,40.0,SAT,everything ok,1.761,
14,4,8,2.0,0,1800.0,-1,2.0,-1.0,1,60564.15,2,42.0,SAT,everything ok,2.061,
15,1,8,0.0,1,0.0,-1,0.0,0.0,0,0.0,2,42.0,TIMEOUT,,0.0,
16,3,6,0.0,1,0.0,-1,0.0,0.0,0,0.0,2,42.0,TIMEOUT,,0.0,
17,4,4,1.0,0,1800.0,-1,1.0,-1.0,1,78585.64,3,43.0,SAT,everything ok,1.986,
18,1,4,0.0,1,0.0,-1,0.0,0.0,0,0.0,3,43.0,TIMEOUT,,0.0,
19,5,8,2.0,0,3.60260001232028,-1,2.0,-1.0,1,40500.55001,3,45.0,SAT,everything ok,2.763,
20,5,5,2.0,0,3.6052010006934405,-1,2.0,-1.0,1,24112.69001,3,47.0,SAT,everything ok,2.866,
21,5,6,3.0,0,1.0052009377360345,-1,3.0,-1.0,1,43079.11,3,50.0,SAT,everything ok,3.192,
22,4,1,1.0,0,1800.0,-1,1.0,-1.0,1,61134.84,3,51.0,SAT,everything ok,1.973,
23,1,1,0.0,1,0.0,-1,0.0,0.0,0,0.0,3,51.0,TIMEOUT,,0.0,
24,6,3,6.0,0,2.302600525665283,-1,6.0,-1.0,1,426794.5001,3,57.0,SAT,configuration crashed; runnning SBS,6.048,
25,4,2,1.0,0,1800.0,-1,1.0,-1.0,1,185385.27,4,58.0,SAT,everything ok,1.872,
26,1,2,0.0,1,0.0,-1,0.0,0.0,0,0.0,4,58.0,TIMEOUT,,0.0,
27,7,3,1.0,0,2.302600525665283,-1,1.0,-1.0,1,42679.45001,4,59.0,SAT,everything ok,1.885,
28,7,2,1.0,0,3.6052010006934405,-1,1.0,-1.0,1,185385.27,4,60.0,SAT,everything ok,1.86,
29,7,4,1.0,0,2.305200424391031,-1,1.0,-1.0,1,78585.64,4,61.0,SAT,everything ok,1.859,
30,7,1,1.0,0,7.51040034775734,-1,1.0,-1.0,1,61134.84,4,62.0,SAT,everything ok,1.749,
31,7,6,1.0,0,6.210400861102343,-1,1.0,-1.0,1,79109.07,4,63.0,SAT,everything ok,1.859,
32,7,5,1.0,0,4.910400284799934,-1,1.0,-1.0,1,79785.21001,4,64.0,SAT,everything ok,1.997,
33,7,8,1.0,0,3.6104007981449366,-1,1.0,-1.0,1,60564.15,4,65.0,SAT,everything ok,1.758,
34,7,9,1.0,0,3.6117007475078107,-1,1.0,-1.0,1,43466.2,4,66.0,SAT,everything ok,1.881,
35,7,10,2.0,0,1800.0,-1,2.0,-1.0,1,79757.36,4,68.0,SAT,everything ok,2.077,
36,1,10,0.0,1,0.0,-1,0.0,0.0,0,0.0,4,68.0,TIMEOUT,,0.0,
